Hybridization REF	TCGA-A8-A08C-01A-11R-A00Z-07
SLC35F5	0.1895
CBWD1	0.136
AXL	-1.667875
ATP2C2	-0.6645
TELO2	0.10025
PNPLA3	-3.6365
PCDHB14	0.477
CD276	0.06525
KRT80	-2.40628571428571
DUSP28	1.0465
CSNK1E	0.0398333333333333
SRP14	0.1305
KCNQ4	0.1705
KRT72	0.2202
CCDC117	0.8015
C6orf89	0.662555555555555
TUBB2B	-2.26816666666667
RTN4IP1	-0.84075
CR1L	-3.8755
CEND1	0.5885
C12orf41	-0.457666666666667
RNF31	0.378
UBN1	1.1565
C17orf32	0.334625
SLC5A7	1.054
GPR92	0.726
ESAM	2.4159
CTNNA1	0.750416666666667
HRBL	-0.1438
CBX4	0.681
TMEM182	0.5825
SH3TC2	-3.15733333333333
IL10	0.8564
PXMP4	0.3425
RNF167	0.3052
PAK7	-0.4502
ETV3	-0.1915
ATPIF1	-0.155333333333333
LOC554207	-1.70333333333333
OR8H1	0.07075
WDFY3	0.989375
DPM1	-1.6285
GPSM1	-0.2
WDR92	0.2455
LRP1	0.390833333333333
ANKH	-1.54025
THUMPD3	-0.70375
POLR1B	-0.4405
OLFM4	0.707666666666667
RAD9B	-0.47875
TSPY2	-4.001
PAX6	-1.988
SCG2	-2.94375
SLC17A6	0.186
FMO3	3.0695
PADI4	0.227571428571429
TUBB4	-0.9415
NLK	-0.56375
POU4F3	-1.5695
SDF4	-0.015
ITGBL1	1.99783333333333
NETO1	-1.42285714285714
TAP2	0.8515
ABBA-1	-0.31825
GNAI1	-1.31025
VPS4B	1.1345
NOPE	-0.8366
GALNT6	-0.849333333333333
SESN1	0.5075
GBE1	-1.71088888888889
CLASP1	-0.1815
RASGEF1B	-0.045375
ACOT11	-0.370142857142857
AFAP1	-0.1985
OR2H2	-0.13475
DPY19L2P1	-1.41025
DZIP1	-2.67325
SEC22C	0.393833333333333
GPR161	-0.94975
RNF146	0.825
WDR74	-0.48175
GALP	-0.225
PURA	0.6275
DNPEP	0.501083333333333
RP11-78J21.1	-1.20025
ERBB2	2.274
FANCM	-1.30075
NEO1	0.710666666666667
DDX3Y	-5.1971
RPS3A	0.668
MXRA7	-0.390428571428571
LGALS3	-1.67666666666667
GLT8D1	0.61325
CFL2	-2.0875
UPB1	0.19325
NAP1L5	-0.4505
CLDN14	-1.4985
DHX38	-0.84325
BTBD1	-0.2865
TARS2	1.4725
ABCF1	0.0356
FCF1	0.870833333333333
LRRC49	1.5855
GUCY1B2	-1.987
C1orf177	0.537166666666667
SMARCA4	-0.660142857142857
LRP8	-3.3505
TAGLN3	-0.29225
MRPL14	-0.35925
TTRAP	0.7125
ZDHHC20	0.557
NFE2L3	-1.5555
KIAA1377	1.169875
PALMD	2.387
TMEM43	-0.24775
TTL	-1.86025
STAT5B	-0.703833333333333
SSB	-1.06425
OR10H5	0.157
SLC22A13	-0.74825
AKAP3	0.9845
TIMM23	-0.167833333333333
OAS2	2.02858333333333
KIAA0423	1.238
TRIM11	1.24516666666667
GLIS3	3.41375
TMEM50B	0.341166666666667
ARHGEF4	-1.933125
DEGS1	0.0796363636363636
TBL1XR1	1.695
G6PD	-1.7905
SP140	-0.3298
MUC17	-0.214076923076923
NUDC	-0.2823
DNAJC5B	1.606
SCARA3	0.900333333333333
CPA3	4.0145
BCAT2	0.083375
MFN1	-0.1029
NRG3	0.7055
SNX11	0.303
PLEKHH1	-1.53916666666667
GPR177	-0.617333333333333
HCFC2	-0.15175
TCAP	-1.18475
MOCOS	-1.999
C14orf93	0.033
PRDM10	0.22
SLC16A4	-1.03741666666667
SRGAP1	-1.85266666666667
VIP	0.47925
DUSP27	1.14066666666667
LILRA1	0.6158
MC2R	-0.1795
MGC24103	-2.21525
MBTD1	-2.044
FUT11	-0.511166666666667
USP33	0.4186
C15orf39	-2.24575
MAP3K12	-0.59375
PAAF1	-0.5915
BARHL1	0.1585
FLJ16165	-0.011
PIWIL2	-2.347
SYNE1	-0.645333333333333
CMTM4	-0.086
TSPYL1	1.5355
GUF1	-0.606666666666667
TMEM157	1.2975
WDR44	-0.1185
HIST1H3C	-0.54625
DKFZp666G057	2.737
RNPEP	1.36825
GAS2L2	1.95283333333333
ADH4	-5.45725
GRPR	4.49816666666667
FBXL17	1.37925
ZBTB10	0.70375
Gcom1	-0.0612777777777778
HTRA1	1.3093
ZNF585A	-0.00866666666666664
SLC26A2	-0.810928571428571
OTOP3	0.555166666666667
WISP1	2.305
ATP2B4	-1.03075
FLJ10769	0.5145
CRAMP1L	0.898125
CHST12	-0.335
RAB22A	0.56675
TARDBP	-0.380357142857143
STAU1	0.00025
CRB3	2.48666666666667
MIG7	-1.8235
CHMP1A	-0.5975
ZNF160	-0.09625
B3GALT6	0.17725
BARX1	-1.0985
C6orf167	-1.956875
NXNL1	0.4685
DHX29	0.256625
HADHB	0.113
PLXNB2	0.844125
ILDR1	-1.11225
SLC15A3	2.08575
GAS2	-3.8285
C20orf69	-1.27375
NUMB	-0.06275
TNIP1	0.564875
MESP1	0.489833333333333
PSKH1	-0.38575
NSFL1C	-0.23875
RHOG	-0.064
HEY1	-2.48183333333333
KNG1	-2.174625
ITGAX	1.5122
LIN9	-0.438333333333333
CANT1	0.96425
XRN1	0.145785714285714
CCDC96	2.144
HEATR6	-1.10833333333333
GNG7	0.786833333333333
RUNX2	0.7773125
SOX1	0.536666666666667
FCRL5	-0.134444444444444
ZNF99	0.02575
FAM9A	-0.6215
SNX22	0.414833333333333
MBNL3	-1.57183333333333
ODC1	-1.5667
ADORA2B	-4.17116666666667
NR2F6	0.861
ZFYVE16	-0.0923333333333333
SYNJ2BP	0.0723
POLE	-0.79525
E2F2	-1.665875
THRA	-0.189666666666667
PTGES2	-0.431
HIP1R	-0.348666666666667
TMUB1	-0.0513333333333333
ENO3	-1.85675
RSPH10B	0.0375
CXorf39	0.987625
IRGC	0.02975
GPR109B	0.60975
FLJ13305	-0.293
LCE3A	0.131
TNFRSF18	2.01916666666667
DET1	0.8065
TRPM3	-0.337916666666667
C16orf79	-1.236
FECH	0.462333333333333
RAP2A	-0.514
CRIP1	3.24216666666667
AZIN1	0.701
SLC7A7	3.31675
IL10RA	0.3026
TMEM64	-1.38075
CDC42EP4	0.2444
C16orf58	0.9096
ARG2	-3.199
POU5F1P4	-4.2455
FAM62B	-0.36775
DNAH8	-2.4755
ASH2L	0.3115
TSLP	-4.245
CNTNAP5	-0.851
TMEM16C	-0.82825
IFNA14	-0.233
SLC1A3	-0.184
CABYR	3.38725
BCL7B	0.2909
NUDT13	-0.532666666666667
C13orf28	0.201
C1orf53	1.28375
ARL6IP4	-0.1905
RPL35A	0.6105
EMR3	1.2825
RAB40C	1.39566666666667
SLC41A1	-0.4015
LRCH1	-0.60625
LY6G5B	-0.8945
FAM124A	-0.586571428571428
MGC10981	-4.0675
CLIP3	-0.3706
MAP4K2	-0.368166666666667
CHIC1	1.306
SULF1	3.92166666666667
C20orf30	0.107071428571429
PRDM5	-1.171375
ELOVL1	0.30575
C11orf48	-0.544125
SLC39A10	-0.57725
KCNV1	-0.1145
ACP1	-0.7875
ZMYM2	-0.140375
B3GNT6	0.254333333333333
C9orf69	1.11625
C2orf15	1.5585
C20orf166	0.741
HSP90AA6P	-1.0835
EDG7	-1.3285
NEURL	-1.72925
LPL	0.623166666666667
CLEC2D	-0.681714285714286
GRRP1	1.244
CD8B	-3.2769
HIST1H3D	-0.269333333333333
SLC6A12	0.846625
FAM27L	-0.8155
CD84	1.608
RASA1	-0.0825
PHKG1	-0.3195
MAGEA11	-1.6055
IMPA1	-0.689
NPM3	-1.85775
RARRES1	1.62725
SH3BP1	0.26925
B3GNTL1	0.027
ARPC5L	0.0416666666666667
KLHL26	0.53075
SIM2	-2.77925
GJC1	0.8515
C20orf194	-0.16275
EXO1	-2.68875
SLC2A2	-2.22775
LOC285074	-1.29575
LRG1	3.37225
KIRREL	0.137
PIK3R1	-0.315142857142857
C4orf34	2.117
MAF	-1.51861111111111
ADCY4	3.835
ZMIZ2	0.9064
SLC46A3	1.6535
STAMBP	-0.126666666666667
CCDC16	0.38425
MS4A12	0.697
TCF20	0.15225
LRRC46	2.70725
C20orf152	0.7415
MRPS6	-0.6655
ABCB11	0.1805
KCNC2	0.277833333333333
CDH19	-2.71866666666667
C9orf123	0.46
SSH3	1.753125
LDLRAD1	0.1005
CCBE1	2.30675
ZNF135	1.395875
TAAR1	0.2585
WFDC12	0.0955
CCDC42	-0.608
FLJ12529	-0.7995
PER1	-0.681833333333333
TIMM50	-0.568666666666667
SMARCAD1	-0.163
FAM26C	0.494
TP53TG3	-2.82116666666667
SH3RF1	1.6518
LMCD1	0.9335
GPR63	0.094
FLJ21986	-2.5275
AIFM3	0.65025
MICAL1	-0.481333333333333
BLZF1	1.489
IQCA	0.311666666666667
PCDHGC3	-0.1055
SAC	0.261
BCL6B	2.39316666666667
DDO	1.559
MARCO	1.57575
DCHS1	0.913833333333333
C1orf170	0.496
CD200R1	0.812666666666667
C22orf15	-0.411
SEPT11	-0.0396666666666667
ADNP	-0.07725
UST	-1.9818
C13orf34	-1.456
RFFL	0.240071428571429
APBA3	-0.0855
C2orf60	-0.61
CUTL1	-0.3672
PMS1	-1.083125
ZNF689	0.9835
EIF3E	6.93889390390723e-18
IL9	-0.328
RPL31	-0.681625
LY9	-0.187666666666667
ATP2B3	0.5225
KDELR2	0.242833333333333
TFCP2	0.3555
NLRP12	3.5355
FLJ45422	-0.1475
TLE4	-1.8493
ZNF570	-0.4735
FLJ43806	-0.5785
TLK2	-0.7175
CIR	0.599
MARS2	-0.185
COL24A1	0.905
SDF2L1	-1.1285
HIBADH	-0.543833333333333
IGFBP3	-3.43728571428571
C12orf23	0.572875
PSPC1	-0.5255
C20orf43	-0.197
TRAV20	0.403
ARHGAP24	-0.19675
KIAA1975	-1.68025
C1QA	3.6576
DNTT	-4.56783333333333
C10orf6	-0.057
C11orf41	0.000375000000000004
HNRPF	0.371625
COL11A1	6.19416666666667
UBAP2	-0.289166666666667
CDKN2AIPNL	-1.4565
C20orf174	2.208
SPRED2	1.469
PLA2G12A	0.507833333333333
ICEBERG	-2.2065
SCN10A	0.4805
C11orf65	-0.06375
GBP5	3.47475
PITPNC1	-1.77183333333333
POU3F3	1.556
NCOA7	-0.25825
LIN7C	0.033
LOC348840	-0.4365
NKX2-2	-3.075
ANKRD13D	-0.005125
LOC123688	-0.04875
FUT2	2.8125
TAAR8	1.0485
FZD4	-0.51275
PNMA3	0.158833333333333
OR4L1	1.0175
WIT1	-2.625
EXOC3L	2.20475
ATPBD4	-0.651
KRBA1	-0.8285
UBXD6	0.8715
HOXB7	-0.783928571428571
C7orf23	-0.0825
UNQ338	-0.54225
STAB2	0.03075
CDC20B	0.4075
IRF9	0.9845
CENTG1	0.0365
TNPO2	-0.80125
MCPH1	0.6215
BMS1P5	-1.7695
SLC26A7	0.6975
HIST1H3J	1.04875
C9orf3	-0.8231
LBH	0.884875
MYO1D	0.492125
PTDSS2	-0.02575
NFU1	0.131
DEPDC4	-1.61725
WNT7B	0.3963
GLP2R	-0.520833333333333
SETD4	-0.1099
DYNLT3	-0.5391
FKBP11	0.00333333333333333
SESTD1	1.04116666666667
FLII	0.34475
RPS16	0.2411
CHPF	-0.552333333333333
CSNK2A1	-0.489166666666667
SUMO1P1	-0.3945
FKBP6	-0.2695
ZNF214	2.66666666666667
TWIST1	-1.20333333333333
DDX56	-0.11
TRAM1L1	2.2675
EPO	-2.94316666666667
MRPS18B	0.1125
ZNF682	-0.862
RPL14	0.729166666666667
MAFF	-0.1425
LOC51136	-0.809625
LY96	-1.1165
DDX20	-0.2415
ABTB1	0.822166666666667
ARL5A	-0.1612
CCT6A	-1.18175
HEPACAM	-1.4295
EHHADH	-1.51433333333333
RBAK	0.00283333333333334
CGB1	0.221
ITGB5	0.8369
YIPF3	0.68125
FKBP2	-0.07025
NR1D1	-0.7658
TMEM110	0.5805
NEK2	-1.16333333333333
PRAMEF8	-3.227
C20orf52	-1.25633333333333
PCDHGA3	-0.615
VWA3B	-0.44
NDUFA5	0.557625
THAP9	-0.33
FLVCR2	-0.4085
AP1S1	-0.76775
SMAD6	-1.2535
SAV1	0.680125
SAT1	1.539375
ZNF251	0.81575
ADAMTS7	0.1856
RPP38	0.1185
C1orf211	-2.0355
YPEL2	1.22675
RBMS1	-1.60725
ZNF445	-0.475
NRXN2	-0.0121666666666667
PGBD4	-0.4805
UGT2B28	-0.23725
WBSCR16	-0.2833
NLRC3	-0.06125
ASTL	0.543
ST6GALNAC1	-3.47975
ZADH2	0.871
MLLT4	0.376
ARL6	1.41
MEF2C	-0.66875
CBFA2T3	-0.5255
AFF3	1.32792857142857
COG7	1.23166666666667
MYB	1.72316666666667
PLXNA3	0.758
XRCC2	-2.89416666666667
MMS19	0.10525
ST8SIA5	-1.06775
CHPT1	0.6395
KIAA1712	-0.480375
OR6X1	0.319
ACTR3	-0.699125
UGCG	1.639
OR4P4	-0.2685
ZAP70	-3.4115
LPP	2.103125
ZNF485	0.3135
PTPRCAP	-0.647
IL12RB1	0.6655
ATRX	0.0775
CHST8	3.371125
C14orf109	0.06175
ARV1	1.682
NMB	-1.86371428571429
COX5A	-1.12633333333333
EIF6	-0.78525
MPPED2	-1.23933333333333
SEMG1	-2.0635
CHRDL1	-0.023
TRAF3IP2	1.72875
WNK2	0.547875
LILRA4	2.57083333333333
LAMA2	3.3365
PXT1	-0.1335
RLBP1	-3.3675
CD300C	0.53275
SLTM	-0.0765
FLJ10404	-0.454625
APOBEC3D	-2.24316666666667
RENBP	0.552
ATXN7L1	0.875375
NID1	-0.29075
TUBGCP3	-1.098875
ITIH5	0.392611111111111
CCDC110	1.6915
C8A	-3.05975
MGC87042	2.0315
HOXC13	-2.83825
TFDP2	-0.625
HCP5	1.993375
POLI	1.18875
UCN	0.131333333333333
ZNF764	0.835333333333333
C8orf45	1.56025
FHL3	-0.59675
SPATA5L1	-0.785
MMRN2	2.9415
NDST1	1.36133333333333
COL20A1	-0.171666666666667
ZNF248	-0.800666666666667
PELP1	-0.141833333333333
MBL2	-3.019
RNF41	0.467125
C5orf24	0.514625
THOC5	-0.4445
SERINC3	0.0695
RP11-151A6.2	1.4765
CDCP2	-0.72075
HIST1H2AA	0.96475
C11orf75	-0.435333333333333
FKBP7	-0.6025
DDOST	-0.4445
GPNMB	-0.409166666666667
TTF2	-1.537
KCNT1	-0.072
SLC39A14	-0.777125
NGRN	0.5766
GPR137B	0.75225
MECP2	-0.233625
PSMA1	-0.805
C16orf73	-5.61725
TMEM60	0.794166666666667
CSN3	0.0035
NOS1	0.713666666666667
RAB7L1	1.05916666666667
YBX2	0.2345
KIAA1166	-0.1045
FUBP3	-0.128833333333333
ABCG1	1.015
ACACA	-0.349833333333333
ARL11	2.8651
ATOH1	0.2205
ODF1	0.4655
CREB3L3	-1.53083333333333
TMEM127	1.2455
DSCAML1	-2.03125
PLN	3.02783333333333
LYPLA1	0.13075
PRDM9	-1.722
SASP	-0.5385
PLUNC	0.0488333333333333
INTU	1.146
HISPPD1	0.13175
LNPEP	0.1205
YARS2	-0.76
APCDD1L	-1.6565
ZCCHC4	-0.4867
FBXO22	-1.06616666666667
TTLL13	-0.103
ZNF669	0.727833333333333
PTGDR	1.60725
DDX27	-0.838
KIAA0409	-0.195
GJB6	-0.06675
ASB8	0.15875
PLP2	-0.303666666666667
MEPE	0.02225
OR10J5	-0.071
KRT222P	1.34625
COQ7	1.07683333333333
C1orf101	2.39375
RERG	4.0912
CHMP5	1.135875
THAP11	-0.3125
ZNF43	-0.411333333333333
ZRANB3	-0.547666666666667
KRT13	-1.44725
MRPL19	-0.51275
RBBP9	0.276125
SPATA17	2.56014285714286
BXDC5	-0.489666666666667
PAFAH1B1	-0.245916666666667
MAGEE1	0.5815
OSTF1	-0.2795
KIAA0323	0.975583333333333
TXNDC13	-0.2955
CNTN4	2.206875
LCE1B	2.287
UNQ501	1.0055
ZNF154	0.19675
C3orf64	-0.6545
SYT5	-0.299
PON1	1.27466666666667
FLJ10357	-0.649375
ATP4A	-1.1935
GNPDA1	0.165
MGAT1	0.668666666666667
C14orf121	-0.15275
SLC35B2	0.265
MIER3	0.3895
CHEK1	-3.78625
ZNF8	0.215333333333333
TXNDC1	-1.05216666666667
CKB	-1.547
RTN3	0.264
FZD2	-1.24416666666667
PART1	-1.205
PSMB6	-0.7835
PCDHB8	-1.481
PHC3	0.151555555555556
PPP1R8	-0.384166666666667
NOVA2	1.66883333333333
TNFRSF11B	-3.437375
GOLPH3	0.521833333333333
UBLCP1	-1.0085
SUHW3	-0.64775
TTLL1	1.603
OPN4	0.151
OR13G1	0.867
ZPBP2	-0.214666666666667
HSD17B11	-1.816875
C9orf50	2.118
DHDDS	-0.0547142857142857
CTSW	0.4783
NEFM	-2.715
MRPL28	0.05975
SYN1	0.873666666666667
PIGV	0.660833333333333
ZIM2	-1.4645
APBB1	-0.0263333333333333
SND1	-0.31875
C1orf123	-0.217333333333333
CHD3	-0.1555
BHLHB8	0.16775
RNASE2	0.145666666666667
BCAP31	-0.283625
SLC25A44	0.942666666666667
CHD6	-0.3413
PIB5PA	1.80561538461538
SELS	0.117875
LOC541471	-0.7335
FAT2	-0.609
ZNF81	-0.6665
OR4C16	0.417
FLJ10081	0.4594
LRRC4	0.7735
CS	0.000999999999999995
N4BP2	-2.165
IGFBP7	1.00875
ZNF318	0.540416666666667
NDNL2	0.4175
ZNF609	0.079
SIRT4	0.61325
EXOSC10	-0.2685
ECE2	-0.251916666666667
OVGP1	1.2655
GTPBP3	-0.437
PACS2	0.8009
C19orf36	0.667166666666667
ARL4C	-1.25625
ATG4B	-0.71275
UBQLNL	-0.10875
RHOXF2B	-3.4205
PLEKHG2	-1.167
GALR1	-0.7125
AQP4	0.0911666666666667
HDAC7A	0.453333333333333
DCUN1D3	0.52625
OR8A1	-0.133
CCRN4L	0.705
CBR4	-0.387
KIFC1	-2.21883333333333
SLC7A14	-1.898
LHX5	1.041
TRPC7	0.557
LPXN	-1.08125
SERPINA1	-2.575875
RPS13	0.0143
BPIL3	0.5235
PRKAA1	-0.8735
FADS2	-0.0676
ENAH	0.4858125
PRO1768	-0.5955
APBA2BP	-0.363
LIPH	2.99983333333333
C3orf33	0.10575
RCC2	-0.596357142857143
ALDH1A2	-3.3148
RNF103	1.85075
AHCY	-0.936125
ALG12	0.674
CCL17	0.64375
ZNF543	0.3725
ESRRG	1.2597
CNGA1	-1.7615
RDH5	-0.673
OTX1	-1.4326
PTGFR	-1.81866666666667
CDR2	0.828125
SELE	2.10625
NLGN2	-0.683333333333333
EXOSC9	-1.35225
ZNF566	0.0143333333333333
KLRC2	-3.955
GPR12	0.616
KIAA0196	0.78825
PDRG1	-0.908
SSR3	0.240642857142857
MSI1	-1.0695
CST9	-0.2285
CC2D1A	-0.09225
PLAGL1	-1.24861111111111
ZNF778	-0.59
RNF2	0.3595
KLF6	0.509333333333333
THBD	0.930333333333333
tcag7.1314	1.544
NR5A1	-0.0285
ABCD2	-0.5335
DNAJC7	-0.67825
CLEC4C	0.7765
TM2D3	0.331
CCDC4	-2.0175
PLAC2	-1.21625
DCD	9.4375
FAAH	2.3665
POLA1	-1.04716666666667
TM7SF2	0.423375
FLJ39822	-1.48983333333333
FLOT2	0.37325
MAP4K1	-0.847833333333333
SRP68	-0.123
C21orf74	0.668
ARPC5	0.453375
LOC126075	2.188
HECW2	0.420875
ZDHHC4	-0.23775
ANKRD42	2.4304
PDE9A	-1.142
ABCA8	-0.2885
NDUFS2	1.32225
UBR5	-0.72275
BTBD16	-2.9635
LOC554174	-0.235
ZNF20	1.382
KIAA1843	0.222
WDR17	1.555875
C15orf33	1.6665
RNF113A	-0.599
CAMKK1	0.8074
CLCN2	0.6235
ANXA6	-0.246
LOC340069	0.396
EMID1	-0.882375
DPM3	0.411083333333333
ELA1	-0.1155
SLC25A13	-0.8514
KRT24	-0.326
SMPD1	0.151333333333333
TH	0.33375
COL6A2	0.379642857142857
ANKS1B	0.08275
GPR126	-2.1073
ZC3H12A	-0.253666666666667
TMEM47	-0.832166666666667
C2orf51	-0.301166666666667
C1orf88	3.95183333333333
HSF2BP	0.386
AKAP10	-0.6405
RPAP3	-0.452
KLHDC8B	1.4765
STOM	1.7754
MUPCDH	0.4805
C10orf72	-0.055875
PLEKHA3	0.700416666666667
TCP11L1	-0.89475
CWF19L1	-0.545375
SPEF1	3.04361538461538
YSK4	0.84575
ELN	0.9818
SAMD8	0.3705
MPI	-0.670166666666667
MEPCE	0.8108
ABCC3	0.09075
NANOGP1	-3.856
KCNK17	0.7275
HLA-DMB	4.4415
RRAGA	1.0515
ANGEL1	0.4845
RBM32B	0.06
CPN1	-3.53675
MGC52282	-0.9096
HLA-A	1.45975
OR9G4	0.4415
EDNRB	-2.244875
SCD	-0.299857142857143
C14orf80	-0.604333333333333
BAGE2	-0.514
RABL4	1.37016666666667
RCVRN	0.6255
SHANK1	0.5255
NLRP7	-3.75675
CD226	0.31825
STAT3	1.0015
SYNJ2	-0.9313
TPCN2	-0.615
WDR36	-0.888583333333333
MBD4	0.2065
ROBO1	-1.5381
ST3GAL6	-3.08325
SLAMF8	2.9575
ATN1	0.8515
GPR141	0.93375
KRT36	0.0695
TPH1	-1.918
DDX52	-0.347
ZSCAN29	0.181666666666667
TRPT1	-0.185333333333333
DPEP3	0.72425
DENND4A	-0.59175
TSPAN16	-0.474
PTCHD2	-0.164
LOC145814	-0.3205
CAP1	0.715833333333333
EIF5A2	-1.1545
NT5DC3	-0.94825
SEPT9	-0.542125
SEZ6L2	-2.658125
EGFLAM	2.894
VPS11	0.984875
NDUFB5	0.164833333333333
CIDEA	3.58966666666667
IER5L	0.82575
N6AMT1	0.45675
FAM83C	-0.397666666666667
OXR1	0.415416666666667
IRX1	-0.3075
DGKB	-1.09933333333333
GCN5L2	-1.2155
MIR16	1.2845
FBXW9	0.50475
WDR4	-1.87766666666667
PDC	0.187
VPS33B	-0.20525
HEXB	0.01275
FLJ32214	0.9475
TCEB3	-0.28175
CRLF1	-5.012
ABI3BP	-0.36625
C8orf22	-4.21025
PYCR1	0.404875
KIAA1706	1.36575
CDK5R2	0.8035
WAS	0.1535
C12orf60	-0.41975
CCBL2	-0.108375
MADD	-0.023
C5orf34	-2.626
WDR42A	2.1471
KLF12	-1.3105
HSPA1A	3.048
ITM2C	-1.61391666666667
DAPK2	0.504
LOC442590	0.906
SUMF2	0.013625
CENPA	-3.10330769230769
TMED5	-0.439625
CDH6	-0.949
BRP44	0.84025
THG1L	-0.607
GABRA2	-2.55975
C14orf166	-0.073
MYL1	-1.87783333333333
TNFSF18	0.4435
PAP2D	-0.836333333333333
PPIB	-1.41325
KLHL4	-0.802375
SFN	-0.7335
CCDC127	1.212
FRAP1	-0.27275
GOLGA5	1.26725
SDCCAG1	-0.14725
MGC21675	0.357666666666667
C10orf95	-0.74425
KIAA1345	0.573666666666667
C1orf163	-0.7425
LACE1	0.153833333333333
OR10K2	-0.069
CENPN	-2.96564
TMED2	0.046
UGT1A6	-1.495
ANG	0.496
U2AF1	-1.367
CASC2	1.01583333333333
NMT2	-1.70516666666667
OSGEPL1	0.71225
DFNB31	0.4395
SLC6A20	0.207625
DKC1	-1.01875
FXYD4	-1.00925
WDR64	0.1515
MGC5590	0.497
CREBZF	-0.149
DAZ1	0.1575
PRPSAP1	-0.9195
GCHFR	-0.65175
TTC7A	-0.82175
LOC196993	1.921
UBD	3.5735
S100A1	0.264125
RPL6	0.163166666666667
DNAJB6	0.4885
NAGS	2.357
C2orf58	-0.0655
KERA	0.424666666666667
MT1X	-1.6734
UBE2B	0.7381
KEAP1	0.60225
MST1	-2.490125
OMA1	1.056
ABLIM2	0.001
BCL2L13	0.175416666666667
JAZF1	-0.495333333333333
TMEM63B	0.941
S100A8	-1.1536
ARFIP2	1.331
UROS	0.4205
KHDRBS2	-0.623
POLQ	-3.12475
SOAT1	-1.2535
SPAG4	-0.94825
MRPS30	1.06016666666667
LOC494141	-0.20925
OR2T11	0.1645
ORAOV1	-1.2439
ZNF184	0.880333333333333
TCEB3B	0.5884
ADAM21	1.7405
GDPD1	0.0385
SPINLW1	0.068
PRR14	0.525166666666667
KCTD9	0.2146
NUDT3	0.63275
KIAA1822	0.6262
HIST1H4K	0.8605
DFNA5	-2.43275
GABPA	-0.101
C14orf44	1.6185
POLB	0.807375
PTAR1	-0.25125
SEC31A	0.7765
TRIM58	1.1035
TAS2R14	-1.042
VPS8	0.967625
H1F0	1.753
PRKCB1	-3.42933333333333
UGT2A1	0.499
TOR1B	-0.497
LSS	-1.20383333333333
C2orf19	0.646
HNRNPC	0.486785714285714
TMEM100	-1.8225
LOC116349	-1.07275
OR51M1	0.138
CCDC142	-0.70175
ISG15	0.69125
ZCCHC14	-0.887
CREBL2	0.9605
TGDS	-1.63825
DC2	-0.70025
CACNA2D3	-2.2895
ZNF429	-0.912625
LYPD6	-2.26966666666667
SUCLG1	-0.1945
OR51I1	-1.03
MAGEH1	0.114
PRPF40A	-0.863
SMR3A	0.3855
SPINK2	-2.97125
THAP2	1.572625
NPY5R	2.33875
IRF4	-2.922625
SPESP1	-2.41183333333333
OR10S1	0.274
DTD1	-0.786
TUBE1	-0.603
DDX19A	-1.4995
PDPN	-1.92375
TMEM34	0.69925
MGAM	0.2215
COL3A1	5.86272222222222
GFM2	-0.5991
OR5A2	-0.0065
PSG9	-2.02475
ARHGEF11	0.861333333333333
IVNS1ABP	-1.04525
SIGIRR	1.6595
DUSP19	0.367125
DNAJC14	0.3354
ACSS1	-1.853875
IL1RAPL2	0.0445
C4orf30	-0.31275
SEPT4	1.987
LANCL3	-2.56525
SPAG17	5.08933333333333
PRDX3	0.3
HNF1A	-0.945375
P4HA2	-0.690125
RFWD3	-1.69233333333333
MOV10	0.3735
DNAJA5	0.134357142857143
LOC729440	0.7645
LOC200383	2.14525
SMC2	-1.43525
MIXL1	-1.437
TMEM9	1.17175
FAM86A	1.8455
ZNF174	1.195
MYH14	-0.43025
CCR8	-0.4055
VPS37C	0.732166666666667
GPATCH1	-0.00866666666666665
B3GNT8	2.296
TBX4	-1.054
CNR2	0.495666666666667
PCDH1	1.516
C5orf29	4.060125
OCIAD2	0.98075
PLCG2	-0.47
KIAA0247	1.687875
HRH3	0.4571
CAPN13	5.0645
CCR1	-1.3338
MGC15523	0.0802777777777778
UVRAG	0.747666666666667
DNAJA2	-0.912666666666667
ITGA2B	-0.999833333333333
CLDN5	3.53675
PTPRN2	-2.51135714285714
ZNF512	-0.2285
PSAP	0.632571428571429
CCDC140	-1.368
LRRC55	0.322
CYP26C1	0.3415
C8orf47	1.11475
LYN	-0.355875
DUSP6	-1.5185
TGFB3	2.4984
ELK1	-0.1681
PCDH11Y	-1
HGD	-4.07975
C17orf58	1.47375
MYO3A	-0.0985
SERPINE2	-5.404
AARSD1	-1.23975
C14orf73	-1.601
ADAM33	-0.3005
ZNF491	0.9035
MAPK6	-1.63466666666667
TCN1	-0.8335
SLC24A6	1.0615
UBE2R2	0.2965
H1FNT	0.24975
TATDN2	0.532
LILRB1	1.718
P2RY5	0.9635
NUCB2	-0.13825
C2orf37	0.28725
SNX27	1.18233333333333
MTA3	0.368125
FOXO4	0.749625
ID4	-1.543
SOX5	-2.80883333333333
PXMP3	1.14025
OR52M1	0.006
SFT2D3	0.30225
INA	-3.44366666666667
MCOLN1	1.03075
NFIX	2.3006
CLEC14A	5.27
HIBCH	-0.214
PLA2G5	0.71125
TIMM10	-0.552166666666667
MED17	0.1632
COL4A4	-1.522
TPP1	0.9595
GJA3	-1.771
TMPRSS5	-1.76025
AADACL3	0.412
DNMBP	-1.93975
ENPP5	4.04366666666667
NQO1	-1.974
ZSCAN2	-1.065125
