Hybridization REF	TCGA-A8-A06P-01A-11R-A00Z-07
PRSS7	-2.44375
PSAT1	-5.449
FLJ13195	-1.00683333333333
TBC1D1	-0.0848333333333333
IFNG	1.034
OTOS	0.405833333333333
ZNF773	-0.0136666666666667
EMD	-0.989
RETN	-0.145
CCL8	3.3835
APH1A	-0.788125
COX18	-0.3965
GTF2IRD2	0.19825
CCDC82	-1.44933333333333
PAFAH2	0.1825
NPEPL1	-0.8593
RP11-114G1.1	0.8235
TP53INP1	1.442375
ZNF300	-0.448333333333333
FOXL2	-4.70425
LARP2	0.3795
LATS1	0.164
HTR6	0.178
SPOCK2	-0.216
RNF144B	2.3205
HTATIP2	-1.1415
MGC10334	0.215666666666667
CENTA2	2.22366666666667
FGF2	-1.39525
FXYD7	0.14875
PHYHIPL	-2.17628571428571
GPR34	5.73
DDX6	0.0453333333333333
OR10W1	0.632
LHFPL1	-2.13
ZNF313	-0.855642857142857
VPS28	1.4785
AP3M1	-0.4721
AKR1CL2	-0.18575
TRAF4	-0.56625
OR2B11	0.498
C19orf12	0.364333333333333
AKAP9	0.746
C1orf62	-0.04575
SLC20A1	-0.3094
FAM112A	-0.1705
LDB2	0.987625
MRPS23	-0.15525
KLK5	-0.30525
SPTB	-0.188
EFEMP2	1.182
EFNB2	0.826375
PCM1	-0.692714285714286
NMNAT3	2.100375
TSG101	0.824
C8orf40	1.1625
NOB1	-1.6005
ABHD3	-1.079
GTF3C4	0.125875
PIGN	0.523833333333333
GALNTL1	1.8395
AEBP1	2.810375
OR9Q1	0.7135
ANKRD2	0.260875
CCL28	1.634
TRIM38	0.426333333333333
TMCC1	0.442583333333333
SMG5	-0.19425
LRRC7	0.304
NCAPD2	-2.09783333333333
C6orf153	-0.51725
C1orf74	-0.29875
OTUD6A	0.0335
DCP2	-0.2665
TMEM24	1.1225
RPL18	-0.234833333333333
TMEM177	0.12
LRRC37A3	0.28225
C1D	-0.7545
LDHC	-2.641
UBE4B	-0.179
NIT1	-0.161571428571429
BTN3A3	0.024625
RASD1	1.22425
COMMD3	1.0165
SHFM1	-0.58775
BIRC8	0.777333333333333
DUT	-0.8555
C12orf51	1.3145
LRRC59	-0.589
LY6H	2.73675
WDR22	0.586
EDEM1	0.238571428571429
ADH1A	3.637
PANX2	-0.3929
CYP11B1	0.43625
CDC73	-0.239
GPR172A	0.952
GSTM3	3.01769230769231
KCNA5	0.021625
SERAC1	0.178333333333333
NFATC2	-0.392
ANAPC5	-0.4699
C15orf24	0.38225
NFATC2IP	-0.294666666666667
TNRC6C	0.115333333333333
MGC102966	-1.618
FGD5	1.07283333333333
MED9	0.09525
RAB13	0.280166666666667
C15orf49	1.0575
CRYGS	-0.7356
C12orf53	-0.538
LOC283693	-0.2895
COX6B2	0.07375
PHF14	-0.27575
FAM3A	-0.632875
RPL13	-0.5176
PRDX2	-0.3172
FLJ34047	-1.6605
PRMT3	-0.76775
KCTD19	-1.1995
TRIM10	-0.391666666666667
MGC26597	-1.1172
GCNT4	-0.0595
GPRASP1	0.77925
CDKN1C	0.2345
RHBDL2	1.399
HSPH1	0.42375
AQP1	3.48675
COL17A1	-2.9841
GFAP	0.406125
CDC16	-0.12375
KIAA1614	0.093
C6orf118	0.2605
ZSWIM5	-1.62775
FAM83F	2.63225
LYNX1	0.7449375
SYNPR	-0.287
XG	4.421
PRSS16	0.69625
KIF13B	1.22207142857143
PCDH9	-0.221625
HIST1H2AH	1.605
RBM18	-0.40975
ZNF626	0.7795
HEXIM2	0.649333333333333
ITFG1	-0.207
TUBG2	-0.778
SFRS7	-0.272416666666667
C9orf14	-0.3725
EXTL1	-0.58275
GBP3	1.38166666666667
WDR5	-1.47225
RARG	0.3675
MYO7A	-0.523125
CECR6	-0.55875
C13orf3	-2.92775
SFRS18	-0.537875
ACVR1B	0.442
PSMD1	-0.1961
C7orf31	-0.5585
ILVBL	-0.08675
IFNGR1	1.27575
RNF186	0.5645
NOL9	-0.7795
MAGEL2	0.701
SLC29A2	-0.368
NHSL1	-0.56375
RBMX	-1.113
PSORS1C2	0.255875
RAD51L3	-0.596083333333333
LCN6	0.84925
ORAI2	-0.6435
BRUNOL6	-0.1807
OR4K5	0.2325
CDC123	-0.6265
MSLN	-2.17733333333333
WWTR1	-0.592
ZNF700	-1.22833333333333
COBL	0.19525
PPP1R16B	0.312875
GAS7	0.498
MDN1	-1.6195
HAAO	0.6675
C9orf68	1.71425
TNFAIP2	0.777375
FOXN1	-0.0235
hCG_2033311	-0.0918333333333333
ATP6V0D2	2.6789
RPL41	0.407375
SLC38A1	1.564375
ARHGAP6	-0.688333333333333
ADAD2	-0.24575
PHF20L1	0.3789375
MCM3AP	0.0851666666666667
ST3GAL3	-0.886
SNX1	0.611333333333333
ELF5	1.4445
PARP3	-0.365625
RBM8A	-0.5831875
LINGO4	-0.0195
ITGA9	0.623333333333333
ZFR	0.367
ACSL6	-0.548
FLJ20699	-0.5915
DAOA	0.042
FABP4	6.51425
KCNB1	-0.56975
CANX	0.3671
SLC25A28	0.226
ADIPOR2	0.312125
ECHDC2	1.43575
SMA4	-0.344
FRZB	3.840125
PABPC1	-0.366833333333333
DMRTB1	-0.217
APOBEC3G	-0.61625
CATSPER2	-0.583333333333333
CUEDC1	1.47266666666667
STARD9	-0.77725
CLDN8	2.947
LOC23117	-0.613772727272727
E2F6	-0.259722222222222
TMEM126B	-0.342
DPY19L4	0.95675
GIMAP5	2.96
NDUFA9	-0.401833333333333
FAM77C	2.801
CTPS2	0.21475
LOC51035	0.365875
WDSOF1	-0.17725
EGLN3	0.621875
PITX3	0.582166666666667
OR52E8	0.472
GRM4	0.875
KLK1	-1.0705
GPM6B	-1.2295
RRAGD	-0.185
PAGE5	-3.03925
UCHL5	-1.4005
ULK3	-1.02516666666667
AIM2	-0.3235
PNO1	-0.559833333333333
OR2F2	-0.0765
GNAT2	-0.6915
SIX1	-0.11725
ST13	-0.225
ZBTB44	0.07425
TIMP2	0.15575
ZMAT4	-3.453
GTF2IRD1	-0.0641666666666667
ZNF19	0.343333333333333
ZNF714	-0.7155
RSC1A1	0.15375
C9orf80	-0.14025
PSMA8	0.5494
TMEM141	1.269
COX4I1	-0.8105
CTAGE1	-0.1045
DTWD1	-0.47475
HSD11B1	1.8465
KRT6B	-1.24675
ARID4B	0.36
LHFPL3	-0.207
WWP2	-0.236416666666667
ZNF326	0.111333333333333
RGPD1	-0.4835
CTSH	0.9095
FASTKD1	-1.543
PAF1	0.7838
TTC9C	-0.15125
IFT57	0.7061
PRSS36	0.0535
IL20RB	-1.799
ZNF592	-0.0311666666666667
DCTD	-0.00480000000000002
CFP	1.0165
MFNG	-0.40225
JMJD2B	1.28475
ALDH3B1	-0.814625
THSD4	2.106
KCNJ5	2.83716666666667
LMNA	1.1935
TBCD	0.019
ZNF250	0.592666666666667
CASQ2	1.90066666666667
PEG10	-4.63908333333333
PRAME	-5.41846666666667
NP	-0.28675
TRIM59	-0.317166666666667
ZNF12	0.581625
XTP3TPA	0.85925
SIGLEC7	0.1974
PANK4	-0.84375
FAM70A	-2.85783333333333
SNED1	1.15925
HIP1	0.4478
RAET1E	-0.302166666666667
AMAC1L2	-0.422
AHNAK2	0.636166666666667
TOE1	-0.467833333333333
RECQL4	-1.49475
SPRYD3	1.06
DPAGT1	-0.15925
MAGED2	2.6913
ANKRD55	-0.35625
TRPS1	4.26916666666667
DOK7	2.48575
TFPI2	-6.21675
GTF2H3	-0.304
CYP4F11	0.407375
LHX2	-4.6885
ATG16L1	0.734166666666667
ASB12	0.497
C1orf116	3.19325
NF2	-0.908
POM121	-1.007
PHYHD1	2.3656
TXNDC17	-0.117666666666667
DKFZp779O175	-0.51675
NUP62	-0.235571428571429
MYO18B	-1.12
PRAMEF1	-0.245
TCBA1	0.82825
TMEM168	0.30375
FJX1	1.98716666666667
CLCF1	-0.23675
SEPN1	0.3765
IGSF2	0.0905
NUDCD1	-0.087
TFF3	2.78833333333333
NDFIP1	0.778214285714286
CHCHD4	-0.673
TNR	0.536
CUTA	0.196666666666667
USP44	-3.64275
DPP10	-0.0348333333333333
IWS1	-0.5115
PCGF1	0.26075
SULT1C4	-0.719
NTF5	1.1625
PTPN13	0.42125
SSTR5	0.459
SFRP1	-2.73975
IDH3B	-0.6645
SUOX	1.13983333333333
TMCO5	0.57575
GOLT1B	-0.3825
MIB1	0.106071428571429
PCDHGB1	0.6485
SUSD1	-0.26225
ICAM5	-2.8755
PAPOLB	0.05925
URM1	-0.222
TMEM106B	0.227333333333333
LRIG2	-0.734
SLC27A5	-0.816
CLIC6	5.1706
ZNF420	0.310833333333333
SCN9A	-1.3365
KIAA1909	0.867
ELMOD1	-1.503
PRKAG1	0.182
FAM64A	-2.68777777777778
EEF1G	-0.39045
SMAD5	0.31025
INCENP	-2.61125
WASF2	-1.159
GARS	-1.0641
CDK10	-1.0319
HLX	0.0301666666666667
MDM4	-0.51125
ZNRF1	-0.2595
HHATL	-1.60883333333333
FAM21C	0.7314
HIST2H3C	-0.093
PFDN2	-0.257125
ZNF200	-0.531
NDN	-0.02575
HBA2	-2.10066666666667
FBLN5	1.84475
PUM1	0.508071428571429
TNNT1	-1.0595
C19orf59	-0.1325
HNRPH2	0.973333333333333
RAB7A	0.3785
PMS2	-0.592875
BIRC3	-1.32666666666667
NRSN2	0.352625
OR52K2	0.2885
SPOCK1	0.643785714285714
H2AFY	0.27675
RXRB	-0.25675
ZNF638	-0.593
ANKRD45	-0.44425
ACTN4	0.343666666666667
FXC1	1.282
EIF2B5	-0.05725
VPS33A	-0.3835
PINK1	0.73725
FAM106A	-0.553
SKIP	0.9238125
GAPDHS	0.28325
MUM1L1	4.82175
PSTPIP1	0.63525
CNTNAP1	-1.0881
CYP26A1	-1.00325
APOL2	-0.4948
TACC2	0.86925
COX7A2L	0.249928571428571
HSD17B1	2.7030625
ARRB2	-0.22825
SLC7A6	-0.8083
HSD17B10	-0.68075
RBJ	-0.17575
NUP155	-2.146
MRPL10	-0.329833333333333
CYCS	-1.9825
CCDC46	-0.176666666666667
TECTA	0.129
GNAL	-0.49725
LPO	-0.5075
PEBP4	1.2785
DDX11	-2.2705
C18orf12	0.736
TAF9B	-0.0604166666666667
IMP4	0.086
RPA4	1.17316666666667
NDUFS1	-0.529
UPK1A	-0.772166666666667
ARRDC2	0.3215
C18orf20	-0.546
AES	-0.266785714285714
CD2BP2	0.8925
C16orf54	-0.0045
UGT2B17	0.093375
FGFR1	-0.142136363636364
CEACAM6	1.5468
CHRM5	0.0855
CERK	-0.913875
AP3S2	0.645071428571429
ANKS4B	-1.10475
CLCNKA	0.0525
ZNF208	-0.390666666666667
HLA-DRB5	4.942
CARKL	0.45875
GOT1	-0.521666666666667
CASP6	0.63525
HOXA1	-0.9885
RCL1	0.5005
ZNF181	0.499333333333333
RAB40B	1.3665
MRPL38	-0.13975
LRRN2	2.037
C3orf25	0.368
OR5D14	0.7955
OR10AG1	0.7745
BET1L	0.9244
FRY	3.421
AK3L1	-0.4815
CSF3R	0.655833333333333
POLR3K	-0.0108333333333333
ATG2B	0.682166666666667
EPS8	0.3605
DARS	-0.531625
C10orf56	0.683166666666667
DAD1	0.5575
RIOK1	-0.6075
HERC2	-0.07325
HSD11B2	1.918
FAM96B	-0.7515
MGC13057	-1.338375
BSN	0.31075
CAND1	0.0241666666666667
HCST	1.47075
ACTR10	0.451
OR8D4	0.025
NASP	-1.8344
COL9A2	1.00283333333333
LYZL1	0.5195
GPC5	-2.48425
TBL3	0.120666666666667
CENTD2	0.5165
OR5AP2	0.47475
TLR1	1.681
LMO6	-0.00449999999999998
ZIC2	-3.688
CPNE5	0.9255
ZMYND15	0.99475
FLJ22374	-1.28625
CCDC106	0.41925
PARP16	-0.60025
PDIA3	0.78025
C14orf126	-0.49075
CECR2	-0.1295
SFRS1	-0.814357142857143
FIGLA	0.0125
DCP1A	0.00583333333333333
MGC45800	0.3728
TEKT1	1.41233333333333
C10orf67	-0.493
CLN5	1.59675
NTN2L	0.3645
GLE1L	-0.4435
CES2	-0.6324
GNAS	-0.570777777777778
DDX53	0.0479999999999999
TSPAN13	2.26725
MRPL52	-0.5462
SPIRE2	-0.436
TAS2R39	0.38425
SCUBE3	-0.0975
UCRC	-0.1823
CDKL3	-0.331
KIAA1715	-0.3689
ZNF345	0.6045
RTF1	-0.027
DHRS7	1.2425
RIPK4	-2.01016666666667
EXOSC2	-1.45016666666667
MS4A2	4.247
FGF17	-0.07
WDR59	-0.6885
EVI2A	0.42325
IL17RC	0.9745
HS3ST1	1.242
ITGB1BP2	-1.2235
RBPJ	-0.617
GIMAP1	3.042
INE1	-0.981
ALDH18A1	0.45275
TPI1	-1.550125
GATA6	-0.61025
CABP1	-1.192
ZNF484	0.537
DAPK3	0.486
GJB1	-2.74241666666667
PIN1	-0.635125
SLC6A15	-3.31325
CNO	0.028
RIN2	2.262875
FRRS1	0.04
CYorf15B	-3.156625
DMRT3	1.295875
ATAD1	0.15375
OTUD4	0.0345555555555555
ATOH8	-1.40925
ZSCAN16	0.7335
ASCC1	-0.14
OTUD3	0.464
MGC33212	-0.521
YME1L1	0.129375
RP11-218C14.6	-0.032
PCBP4	-0.26575
TNFRSF10A	-0.3925
CDH10	-3.22966666666667
KL	3.24185714285714
SCP2	0.595166666666667
C9orf119	0.309
SON	-0.126583333333333
MAFK	-0.0215
SBNO2	-0.207
SLC6A6	0.0579166666666666
SC4MOL	-0.520625
FAM35B	0.573125
PPP1R9A	0.275875
PDZRN3	1.03975
CXorf20	1.7665
C6orf126	1.3305
AVEN	-0.077
FLJ21075	-1.2885
C14orf132	2.353625
PCK2	-0.501
GUCY2C	-1.2895
BARX2	0.823
PEX11G	1.392
DAO	-0.575333333333333
C10orf49	0.13075
EDNRA	2.95466666666667
PPP2R5A	0.4983
DDX39	-1.756
SERF1A	-0.5155
ASCIZ	-0.3092
FNDC8	0.2055
PTMS	0.416625
PHF7	-0.319
PIP4K2B	-0.29575
HHLA2	-0.1075
BDH2	0.2373
APOBEC2	0.00800000000000001
PENK	0.842333333333333
SMAD9	-1.06125
MT3	-0.535
RGL1	0.10425
ATG10	-0.958125
DLGAP4	0.891166666666667
APPBP2	-0.4965
BACE2	0.035
LOC339344	0.305166666666667
ZNF395	-0.6118125
HIST1H2BL	-0.077
ZNF467	0.934875
SLC25A21	-2.03325
PALM2	-0.4025
NSUN5C	-0.75625
IL5	0.4142
CLSTN2	2.71975
ANXA8L2	-2.133
PTGES	1.5865
GDAP1L1	-2.10566666666667
OPRK1	1.049
WDR20	0.574416666666667
C12orf4	-0.02125
NUP88	-0.6045
XRCC6BP1	-1.21883333333333
FCGBP	2.69214285714286
LEMD2	0.4785
NOMO1	-0.21075
C10orf79	2.1175
ZNF79	0.441
OCRL	0.3648
HSPA8	-0.67225
DIDO1	-0.161375
PLA2R1	1.482
COG3	0.785
NGDN	-0.32625
CBFA2T2	-0.02125
PNOC	0.78425
PRRG1	-0.300583333333333
AGGF1	-0.134928571428571
DPF2	0.6485
YIPF7	0.6265
TRPV5	0.13
ZNF322B	0.99625
MED12	-0.546
CARS	-0.4065
ABCC11	4.0615
C9orf25	0.2305
MYH1	2.0835
FRYL	0.22375
AGTRAP	0.222
MMP27	1.3095
ZNF432	-0.24825
OR8D1	0.3715
OR13D1	0.098
VWA1	1.881
STON1	0.199
IL5RA	-0.519
PERP	0.358
C10orf107	0.662666666666667
TNFSF12	2.4325
FN1	1.44708333333333
MTR	-0.740833333333333
PHLPPL	-0.501
ZNF425	0.9145
DHFR	-1.63077777777778
PPP1R12A	0.279875
RSPO2	-1.780375
ZNF7	0.58325
ZNF583	-0.00875000000000001
TPMT	-1.315
GPR132	0.601625
OR2T12	0.04275
SERTAD2	-0.0842
ATP1A1	-0.3144
FRMPD3	0.48275
ZNF672	-0.583
PLXNB3	-0.086625
EML5	0.329
FAIM3	0.5485
UBQLN2	0.4175
SORCS2	2.4995
PRIM2	-1.959
ACVR2A	0.812333333333333
YWHAZ	0.783166666666667
PGM2L1	1.4025
GNAO1	0.0759230769230769
RPL10	-0.4888
RPS6KA6	0.0585
PFKL	-0.5255
SH3D19	0.762375
AURKB	-3.14183333333333
ZC3H6	0.785625
DISC1	-0.628166666666667
FLJ39660	-3.74316666666667
TMEM25	3.474375
OSBPL10	0.847875
CLTCL1	-1.83383333333333
ALG6	-0.78525
CATSPER4	0.8245
LRTM1	-0.3245
RRAD	1.29066666666667
TIPIN	-2.11725
CARD14	1.043625
RBM9	0.0255
RASSF4	-0.15275
SLC25A18	-0.8995
C6orf58	-0.413166666666667
IGHD	0.1565
PLA2G6	0.1345
TPT1	0.81375
SEC63	0.8406
CCDC113	-0.1203
TDRD10	0.297
KIAA1666	-1.404875
TOR1AIP1	0.435833333333333
SYTL4	2.00466666666667
SPRR2F	-0.472
CEBPD	2.12275
SNTG2	-0.2135
C20orf77	0.444583333333333
TAS2R49	-0.1895
C6orf173	-2.65733333333333
SVEP1	0.8236
PXN	-0.329071428571429
VIL2	1.59258333333333
C5orf21	0.71425
DIXDC1	0.65825
GANAB	-0.800166666666667
PDSS1	-1.79275
NGFR	0.37875
ATP8B4	1.25775
BMP8A	1.0955
CCDC132	-0.460333333333333
GNRH1	-1.8625
OR10T2	0.02125
PDGFD	2.91566666666667
OR6W1P	0.1925
HARS	-0.251416666666667
KRT77	0.569
AQP8	0.57025
ITGB1	0.7394
ZNF254	-0.1147
PAX1	0.0241666666666667
PSMC4	-0.4195
ANKRD22	2.855
PSMD8	0.253166666666667
HTR1E	0.64
SOX10	-2.0182
OR5B2	-0.389
RABGEF1	-0.316714285714286
MAP1LC3B	-0.17775
CYB5R4	0.621
AGXT2L1	-3.4875
FLJ41603	2.4815
TRAPPC2	0.8765
FNTB	0.1533
FLJ14107	-1.06866666666667
AURKAIP1	0.49375
DSE	2.33475
NFKBIZ	-1.82233333333333
OSBPL3	-2.071
LOC130576	2.048
SLC39A9	0.637833333333333
LOC137886	0.431083333333333
RHCE	-2.7955
ATG7	0.38
FAM82A	0.274
FBN3	-0.0445
MCFD2	-0.885833333333333
CASP14	-0.0325
EPS15	0.980166666666667
SFRS2B	0.73775
C19orf47	-0.0445
PLAC9	2.052
GPR23	-1.902
BTNL3	0.0263333333333333
RGS8	0.267
GNS	0.632
ENO2	-1.5235
CBX1	0.0307
PEX26	0.3615
LRP5	-1.14483333333333
ADAMTSL4	-1.98416666666667
ARR3	-0.2065
MAP1A	-0.0725
CD2	2.1975
NAV2	-1.10575
TMEM69	-0.70425
ATXN7	-1.05566666666667
CHN2	-1.18983333333333
ZNF781	-0.821333333333333
HAS2	-3.86233333333333
KIAA0241	-0.7525
BIC	1.4465
MOBKL2A	-0.31575
CYP2C9	0.0635
CNOT7	-0.335285714285714
SFRS10	-0.48475
CST11	2.52725
FLJ37543	-0.1235
NKAP	-1.07375
RUNX1T1	3.49475
EAF1	0.348
IL4I1	2.86925
LRRC61	-0.0131666666666667
PSIP1	-0.9275
SPRR4	-0.286
ZFP90	0.0406666666666667
AP2B1	-0.674769230769231
SLC30A7	0.875333333333333
C7orf28A	-0.0206666666666667
S100B	-1.59416666666667
BMP2	-1.8995
ESR1	3.09075
ZFPL1	0.1585
ARHGAP12	0.6365
LRRC19	0.0885
ZNF767	-1.0855
NACA	-0.0752
OLIG1	-2.378125
PRF1	0.25475
LST1	2.79433333333333
SPATA9	-0.602166666666667
CNFN	0.306
CDK4	-0.8987
TCF15	-0.550666666666667
PARC	0.07325
PPM2C	2.3635
LOC283345	-0.582
FAM107B	1.378
DMXL1	-0.32875
RBM3	1.06
HTR5A	-1.27833333333333
SCFD1	-0.0636666666666667
EPHB3	1.35125
ROPN1L	1.67616666666667
RAMP3	1.32975
TSPYL5	3.97972727272727
GAP43	-2.281
PAPD4	0.179
PDE3A	-1.708
TNFRSF10C	1.2045
JMJD5	0.144333333333333
RASGEF1A	-0.1008
C16orf65	0.562666666666667
HIPK3	0.500166666666667
XYLT2	-0.703
XPOT	-1.5945
GAL3ST1	-1.3005
DHCR7	-1.13525
AMIGO3	0.364666666666667
FGFR4	-2.00533333333333
CRAT	1.051125
PPP1R14D	0.059
TRIM14	-0.0489
TMPRSS11D	0.37
SLC7A11	-2.735
OR10H2	0.66
PPM1E	-1.4736
DOCK4	0.675375
FAM127A	-0.256625
ENOPH1	-0.124
SLC5A3	0.265
ZNF530	0.023
NTS	-6.14675
FRMD4A	0.141
BCL11B	-3.45483333333333
PRM1	-0.1655
UQCC	-0.3968
S100A16	1.521
PLS3	0.303
WWOX	-0.823285714285714
CCDC23	0.0835
GTSE1	-2.92566666666667
GP2	3.7075
FLJ32549	-0.0255
CHIT1	1.33925
KLF9	-0.047
RPS24	0.1252
MIA	-4.07675
FIGN	-0.8605
PYROXD1	-0.293625
PCSK2	-0.446875
MRPL9	-0.64325
RPL24	-0.2595
C12orf32	-1.278375
HIST1H2BE	-0.28475
RGS18	1.664
LFNG	2.472875
RAB4B	-0.0196
FBXO25	0.4755
TSPAN31	1.27283333333333
ARL8A	-0.121714285714286
C10orf83	-0.3744
OR51B6	-0.2655
CNKSR2	0.2825
C1orf156	0.4465
IBSP	2.348
GFRA2	0.467
ALKBH7	0.7872
NEK10	-0.10325
VN1R3	0.258166666666667
LOC91948	-1.1595
CPZ	-0.41625
IHPK3	0.736333333333333
COL8A1	1.405
RBPJL	0.1415
OR10A4	0.1385
CASP8AP2	-0.993625
MMP12	-0.413833333333333
OR8B12	0.024
CDCA5	-2.79633333333333
LIX1L	-1.133
PEX11B	1.058875
GABRA1	0.122166666666667
HABP2	0.456
REEP1	1.56983333333333
FBXO15	1.739
CD68	1.20525
WFDC9	-0.0665
GHDC	1.06233333333333
SMARCA1	0.065
SPAST	-0.0246666666666667
PLXND1	-0.386
MLCK	-0.0155
INTS5	0.203
BSG	-0.966214285714286
PARP8	0.254333333333333
TEAD4	-0.843
ZNF498	-0.288125
TMEM89	-0.065
DTX4	0.444625
TNRC6B	0.481375
ARMC2	-0.476375
FGFBP1	-3.1295
TIMM8A	-1.48383333333333
AJAP1	-2.1776
ZNF608	-1.1485
SLC25A42	-0.111125
SYP	-0.0471666666666667
MMP11	3.6835
USP40	0.0994
C3orf62	-0.0418333333333333
MYO1E	0.1347
LRFN4	-0.06975
XCL1	-0.5005
GPR155	0.18075
VPS29	0.00612500000000001
CARHSP1	-0.923
ARHGAP20	0.447333333333333
GREM2	0.527785714285714
CCDC102B	1.977
ZNF577	1.148
HDDC2	-0.238625
SHC2	0.5889
NCOA5	-0.186333333333333
INPPL1	-0.672
CHGB	-2.4357
IHH	0.111
DDEF2	-0.804416666666667
DIAPH3	-2.63866666666667
BUB3	-0.290916666666667
GGH	-3.57122222222222
VPS35	-0.4015
CNN2	0.612083333333333
ASNA1	-0.3845
WDTC1	0.5385
AMAC1	0.552
HAS3	-2.2355
SLC1A6	-1.83916666666667
ZNF563	-0.395
C1S	3.81975
TCF7L1	0.692625
OR10Z1	0.498
ME2	-0.9666
C6orf151	-0.9435
KPNA4	-0.1635
GLO1	-0.74425
WDR61	-0.294166666666667
CD302	1.22875
SIRT7	0.1745
C11orf59	0.44875
PKIG	0.98675
PPIL3	-0.46325
CCDC74B	0.688625
ZNF528	-0.041
EFNA5	0.2185
FCGRT	2.275
NOL4	-0.0297
CCS	0.04925
LOC374491	-0.20375
MFSD7	3.6125
ZNF555	0.11725
LIMS3	-0.159
TSSC4	1.13216666666667
COL11A2	-1.2115
C1orf119	1.338
BPNT1	-1.52975
CHRNA6	0.969
C1orf173	1.566
PLD2	0.384
ORC1L	-4.0615
SASH1	1.270625
CDC14B	-0.7185
RLBP1L1	0.2885
LDLRAP1	-0.0811
NAT8B	-0.1185
HHEX	-2.2545
LGALS7	0.384
PLCH1	-0.32525
OR1M1	-0.2795
PRAMEF16	-0.93125
HECTD1	-0.338
C14orf39	0.553
TLN2	0.7646
HDAC4	-1.13621428571429
SYCP2L	-2.67725
GLRA1	0.1895
RPS6	-0.07275
hCG_1757335	0.3045
KLHL1	1.9165
CTNNBIP1	0.700166666666667
SCAND2	-0.6192
HMGN2	-0.4359
YAF2	0.2085
BRPF1	-0.19275
LIAS	-1.07575
CTA-246H3.1	-1.10975
SAG	2.71475
C20orf10	0.64775
HNRNPA2B1	-1.41433333333333
GADD45A	-0.9655
MSH4	0.126
TMEM70	0.5965
HIST1H2AM	0.7445
C19orf26	-0.0696666666666666
C1orf50	0.40425
GNG3	-0.7785
FTO	-0.41775
CALCB	-1.0445
PPP3R1	-0.750125
C15orf42	-3.478875
CCNJ	-0.673
GNAZ	-0.623333333333333
PSD	-0.202333333333333
FAM57A	-0.782
STIM2	-0.2805
DHX8	0.2675
MOGAT3	-0.363
UBE3B	0.559333333333333
PLAT	0.699666666666667
C6orf206	0.9435
COPE	-0.1197
EIF3A	0.457125
C1QL2	0.15075
IQCE	0.445916666666667
KIAA0182	-0.236083333333333
SLC22A7	-0.4219
PPFIA2	0.5365
ADAMTS15	0.999
ODZ1	-0.2735
THBS4	4.963
ARHGAP1	1.027875
B4GALNT3	-0.352
FCHO1	-2.2865
LOC440456	0.1875
HOXD10	-0.187833333333333
CXCR3	1.335
CHI3L2	-1.223
SRPX2	2.98425
ZNF132	0.0661666666666667
UBAC2	-0.021
RPL32P3	-0.5155
CBWD6	0.4475
ST6GALNAC4	0.7
KIAA0391	0.0648333333333334
LOC388969	-0.16675
KRTAP5-8	0.0305
ZNF786	-0.179
LYVE1	2.728
GPR144	0.24275
APOH	-4.943375
TSC22D2	-0.0905
PLCD1	0.46375
FLG2	0.109
M-RIP	0.1438
NDUFV1	-0.61875
POLDIP2	-0.148833333333333
RAB3GAP2	-0.0351666666666667
RPSAP15	-1.1565
CLEC7A	1.390875
HSPA14	-0.44325
TAAR5	0.42325
FAM132A	-0.35425
C2orf43	-0.50475
OR10V1	-0.00899999999999998
SELPLG	0.114
C1QTNF6	1.10316666666667
OPCML	0.5789
DTYMK	-0.901
ALDH16A1	0.0885
F13B	-0.7045
MGC16169	0.5235
KIRREL2	-1.96033333333333
C14orf32	0.24575
SLAIN2	0.499
HSD3B2	-0.0795
AMMECR1L	0.1925
LRRC37B	-0.522
HMG20A	-0.341833333333333
C22orf27	0.0275
FBXL22	0.4985
AP1B1	-0.2405
TNKS1BP1	1.11825
CD74	4.20575
HSPA12B	2.36833333333333
PLSCR1	0.0978333333333333
SLC35E1	0.062
FEZ1	-0.93275
APOD	2.687625
C16orf44	-0.6045
C1orf166	0.1215
KCTD11	0.60825
NELF	-1.27875
SRP54	-0.0596666666666667
MGC35361	-0.095
GPR35	-1.4185
NRGN	-0.948875
SIGLEC12	0.07275
SCN1B	-0.1065
IFNW1	1.922
STAR	-4.72525
HLA-DQA2	4.13983333333333
RNASEH2B	-0.86425
TAAR2	0.054
VAMP5	0.849333333333333
TUBA1C	-1.08578571428571
PIK3R2	-0.59425
ARD1A	-0.506833333333333
EBF2	0.255833333333333
CAMSAP1L1	0.20325
CYP3A43	0.20125
AKR1B1	-1.3925
KIAA1729	-0.68475
KAL1	0.4994
CYBB	1.24575
UXS1	-0.11325
LOC338579	0.289
C11orf45	-0.37975
SHB	1.02
IKZF4	-0.014375
NDUFA1	-0.366375
HSPE1	-1.14675
C1orf215	0.00675
GPR113	0.0145
ZNF573	0.19825
TBX18	0.716
GGTA1	5.53825
PCDHGA8	-1.1105
RPS6KL1	0.06925
DPP9	1.05725
SLC43A2	0.841625
COPS3	-0.582
PMPCB	-0.472666666666667
HYLS1	-0.377
LSM8	-1.355
PDE6B	1.77775
C10orf118	1.5724
OR1C1	0.411666666666667
ZNF415	0.6375
OR2F1	-0.1915
ZDHHC13	0.198625
FZD8	0.988
TCEA1	0.5793
SUSD4	2.11075
C22orf24	0.8675
TNFRSF14	-0.0605
